game_id,title,description,price,platform,genre,developer,stock_quantity,release_date
960,FEUGIAT ET EROS VESTIBULUM,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,18,PS5,puzzle,Bogan-White,431,2011-02-13
961,FACILISI CRAS NON VELIT NEC,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",42,PS5,platformer,Stracke-Wunsch,270,2002-09-03
962,PELLENTESQUE ULTRICES MATTIS ODIO,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,24,PC,music,"Moore, Will and Trantow",421,1998-01-29
963,CONVALLIS NULLA NEQUE,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",11,Xbox,racing,Zemlak and Sons,347,2002-03-21
964,FUSCE,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,59,Switch,music,Cronin-Watsica,345,1995-03-31
965,MASSA ID NISL VENENATIS,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",4,PS5,music,Grady Group,148,2012-11-13
966,LACINIA ERAT VESTIBULUM SED MAGNA,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,33,PS5,RPG,Schumm-Rohan,219,2009-12-12
967,AT TURPIS,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,56,PS5,simulation,Prohaska Group,422,2022-12-24
968,ERAT NULLA,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,58,Xbox,puzzle,"Ledner, Mann and Kovacek",456,1998-01-23
969,CONVALLIS EGET ELEIFEND,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",13,Switch,horror,Emmerich-Orn,393,2015-04-02
970,AENEAN SIT AMET JUSTO,Vestibulum rutrum rutrum neque.,4,Switch,fighting,Mertz-Runolfsdottir,59,2020-06-27
971,PELLENTESQUE ULTRICES MATTIS,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",45,Switch,fighting,"Johnson, Nienow and Spencer",115,2015-10-18
972,MATTIS NIBH,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",21,Switch,adventure,Russel-Franecki,190,2024-02-01
973,NULLAM MOLESTIE,Integer ac leo. Pellentesque ultrices mattis odio.,26,PC,horror,Batz and Sons,372,2008-10-20
974,SED AUGUE ALIQUAM ERAT,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",56,Switch,RPG,"Stroman, Toy and Hoppe",2,2003-03-25
975,IN,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",7,PS5,simulation,Aufderhar-Crist,288,2018-04-26
976,ORCI LUCTUS ET ULTRICES POSUERE,Fusce posuere felis sed lacus.,14,PC,RPG,"Bernier, D'Amore and Heaney",349,2005-06-19
977,AT FEUGIAT NON PRETIUM QUIS,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",4,PS5,stealth,"Zulauf, Leannon and Harber",124,2018-11-29
978,ENIM SIT AMET NUNC VIVERRA,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",45,PC,sports,"Toy, Lemke and Kuhn",329,2006-12-18
979,EU MASSA DONEC DAPIBUS DUIS,Nunc purus. Phasellus in felis.,42,PC,puzzle,Lubowitz Group,386,2004-08-16
980,VARIUS NULLA FACILISI CRAS,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",27,PS5,fighting,Ledner Inc,147,2013-03-01
981,DUIS,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,28,PC,horror,Tremblay-Altenwerth,447,2012-10-22
982,EU MASSA DONEC DAPIBUS,Maecenas ut massa quis augue luctus tincidunt.,46,PC,platformer,Carroll-Goldner,491,2008-04-28
983,MAGNA,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",54,PS5,sandbox,Schneider-Carroll,165,2000-02-03
984,TINCIDUNT IN LEO MAECENAS PULVINAR,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",34,Xbox,strategy,Hessel and Sons,281,1995-07-08
985,PROIN EU MI NULLA AC,Morbi non quam nec dui luctus rutrum.,57,Xbox,platformer,"Koelpin, Spencer and Predovic",103,2009-06-16
986,ODIO ELEMENTUM EU,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",58,Switch,sandbox,"Huel, VonRueden and Simonis",448,1995-11-03
987,METUS,Vivamus vel nulla eget eros elementum pellentesque.,44,PC,platformer,Breitenberg-O'Connell,26,2004-08-14
988,ARCU,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,18,Switch,RPG,Miller-Smitham,342,2011-12-29
989,AMET,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",41,PC,horror,Weimann-Tromp,66,1995-01-03
990,IN CONGUE ETIAM,Nunc purus. Phasellus in felis.,51,Xbox,racing,Bednar and Sons,238,2009-11-09
991,CONVALLIS NULLA,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",14,PC,racing,Waelchi-Shields,471,2005-05-17
992,ELIT AC NULLA SED,Vivamus vestibulum sagittis sapien.,51,PC,puzzle,Fay-Gutmann,212,2014-12-11
993,QUIS TURPIS SED ANTE,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",46,PC,puzzle,Schroeder-Reilly,287,1996-11-25
994,NULLA,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",57,PS5,adventure,Lynch-Schuppe,303,2019-04-02
995,IN,Nunc rhoncus dui vel sem. Sed sagittis.,32,PS5,puzzle,Grady Group,58,2000-08-03
996,SAPIEN DIGNISSIM,In sagittis dui vel nisl. Duis ac nibh.,7,PC,strategy,Crooks-Ernser,398,2002-01-21
997,PEDE AC,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",32,Xbox,stealth,"Lindgren, Mayer and Quigley",215,2018-10-05
998,LEO,Aenean lectus. Pellentesque eget nunc.,32,Xbox,music,Batz Inc,399,1997-09-22
999,MAGNA,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",11,PS5,racing,Dibbert-Marquardt,102,2003-02-28
1000,VULPUTATE ELEMENTUM NULLAM VARIUS,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,19,Xbox,sports,"Steuber, O'Conner and Beer",440,2009-12-20
